C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_55_133.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_55_133.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_55_133.jpg,0,0.6105705,0,1.060643
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_55_222.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_55_222.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_55_222.jpg,0,0.8496645,0,1.846087
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_55_315.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_55_315.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_55_315.jpg,0,0.5599834,0,2.522565
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_55_398.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_55_398.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_55_398.jpg,0,0.2877907,0,2.791569
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_55_496.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_55_496.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_55_496.jpg,0,0,0,2.771224
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_55_591.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_55_591.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_55_591.jpg,0,0,0,2.743424
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_55_683.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_55_683.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_55_683.jpg,0,0,0,2.715902
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_55_780.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_55_780.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_55_780.jpg,0,0,0,2.694084
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_55_873.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_55_873.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_55_873.jpg,0,0,0,2.667058
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_55_967.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_55_967.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_55_967.jpg,0,0.2799758,0,2.960529
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_56_065.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_56_065.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_56_065.jpg,0,0.5731152,0,3.630283
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_56_156.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_56_156.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_56_156.jpg,-0.2,0.8511121,0,4.407385
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_56_249.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_56_249.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_56_249.jpg,-0.45,0.5744643,0,5.044533
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_56_349.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_56_349.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_56_349.jpg,-0.7,0.279389,0,5.299115
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_56_442.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_56_442.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_56_442.jpg,-0.9500002,0,0,5.190114
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_56_538.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_56_538.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_56_538.jpg,-1,0,0,5.102661
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_56_634.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_56_634.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_56_634.jpg,0,0,0,4.916837
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_56_732.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_56_732.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_56_732.jpg,0,0,0,4.865608
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_56_825.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_56_825.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_56_825.jpg,0,0,0,4.816762
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_56_920.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_56_920.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_56_920.jpg,0,0,0,4.778059
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_57_015.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_57_015.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_57_015.jpg,-0.25,0,0,4.719954
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_57_113.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_57_113.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_57_113.jpg,0,0,0,4.668812
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_57_207.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_57_207.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_57_207.jpg,0,0,0,4.621925
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_57_301.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_57_301.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_57_301.jpg,0,0,0,4.584789
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_57_395.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_57_395.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_57_395.jpg,0,0,0,4.538786
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_57_496.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_57_496.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_57_496.jpg,0,0,0,4.493246
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_57_594.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_57_594.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_57_594.jpg,-0.25,0,0,4.438632
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_57_688.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_57_688.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_57_688.jpg,-0.5000001,0,0,4.367796
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_57_784.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_57_784.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_57_784.jpg,0,0,0,4.303127
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_57_879.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_57_879.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_57_879.jpg,0,0,0,4.268422
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_57_974.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_57_974.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_57_974.jpg,0,0,0,4.225596
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_58_065.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_58_065.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_58_065.jpg,0,0,0,4.183203
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_58_165.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_58_165.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_58_165.jpg,-0.25,0,0,4.132215
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_58_259.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_58_259.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_58_259.jpg,-0.45,0,0,4.080598
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_58_356.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_58_356.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_58_356.jpg,0,0,0,4.02471
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_58_450.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_58_450.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_58_450.jpg,0,0,0,3.98424
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_58_548.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_58_548.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_58_548.jpg,-0.25,0,0,3.935746
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_58_643.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_58_643.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_58_643.jpg,-0.5000001,0,0,3.873194
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_58_738.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_58_738.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_58_738.jpg,-0.7,0,0,3.814001
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_58_835.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_58_835.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_58_835.jpg,0,0,0,3.734348
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_58_929.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_58_929.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_58_929.jpg,0,0,0,3.696717
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_59_025.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_59_025.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_59_025.jpg,0,0,0,3.659625
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_59_122.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_59_122.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_59_122.jpg,-0.2,0,0,3.6249
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_59_214.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_59_214.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_59_214.jpg,-0.45,0,0,3.569828
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_59_315.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_59_315.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_59_315.jpg,-0.7,0,0,3.503165
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_59_413.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_59_413.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_59_413.jpg,0,0,0,3.429299
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_59_507.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_59_507.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_59_507.jpg,0,0,0,3.394789
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_59_602.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_59_602.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_59_602.jpg,-0.2,0,0,3.36275
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_59_698.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_59_698.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_59_698.jpg,-0.45,0,0,3.311779
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_59_793.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_59_793.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_59_793.jpg,-0.7,0.2857222,0,3.57787
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_59_888.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_59_888.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_59_888.jpg,-0.9500002,0.5656652,0,4.164931
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_53_59_984.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_53_59_984.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_53_59_984.jpg,-1,0.8582802,0,5.081556
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_00_084.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_00_084.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_00_084.jpg,0,1,0,6.094644
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_00_175.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_00_175.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_00_175.jpg,0,1,0,7.009334
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_00_271.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_00_271.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_00_271.jpg,0,0.7180521,0,7.825318
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_00_365.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_00_365.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_00_365.jpg,0,0.4295297,0,8.286153
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_00_459.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_00_459.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_00_459.jpg,0,0.1468716,0,8.381526
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_00_556.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_00_556.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_00_556.jpg,0,0,0,8.30792
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_00_657.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_00_657.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_00_657.jpg,0,0,0,8.224556
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_00_747.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_00_747.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_00_747.jpg,0,0,0,8.142028
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_00_851.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_00_851.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_00_851.jpg,0,0,0,8.060326
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_00_943.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_00_943.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_00_943.jpg,0,0.2775483,0,8.297315
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_01_035.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_01_035.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_01_035.jpg,0,0.0003375411,0,8.250297
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_01_133.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_01_133.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_01_133.jpg,-0.25,0,0,8.151441
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_01_226.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_01_226.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_01_226.jpg,-0.5000001,0,0,8.018807
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_01_321.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_01_321.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_01_321.jpg,-0.7,0,0,7.892492
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_01_415.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_01_415.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_01_415.jpg,-0.9500002,0,0,7.70825
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_01_515.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_01_515.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_01_515.jpg,0,0,0,7.49895
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_01_606.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_01_606.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_01_606.jpg,0,0,0,7.418168
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_01_704.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_01_704.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_01_704.jpg,-0.25,0,0,7.331217
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_01_796.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_01_796.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_01_796.jpg,-0.45,0,0,7.238682
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_01_891.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_01_891.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_01_891.jpg,0,0,0,7.145051
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_01_988.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_01_988.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_01_988.jpg,0,0,0,7.072784
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_02_088.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_02_088.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_02_088.jpg,0,0,0,7.001794
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_02_178.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_02_178.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_02_178.jpg,0,0,0,6.94553
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_02_272.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_02_272.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_02_272.jpg,-0.25,0,0,6.861827
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_02_370.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_02_370.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_02_370.jpg,-0.5000001,0,0,6.750714
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_02_471.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_02_471.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_02_471.jpg,0,0,0,6.656393
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_02_565.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_02_565.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_02_565.jpg,0,0,0,6.589013
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_02_658.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_02_658.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_02_658.jpg,0,0,0,6.536049
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_02_752.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_02_752.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_02_752.jpg,0,0,0,6.470465
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_02_848.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_02_848.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_02_848.jpg,-0.25,0,0,6.392317
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_02_942.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_02_942.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_02_942.jpg,-0.5000001,0,0,6.289042
C:\Users\KIIT\Desktop\car\IMG\center_2019_06_19_23_54_03_035.jpg,C:\Users\KIIT\Desktop\car\IMG\left_2019_06_19_23_54_03_035.jpg,C:\Users\KIIT\Desktop\car\IMG\right_2019_06_19_23_54_03_035.jpg,0,0,0,6.213284
